text,toxicity,dehatebert-mono-english_score
"Hollywood had a long love affair with bogus Arabian Nights tales but few of these products have stood the test of time. The most memorable were the Jon Hall, Maria Montez films which have long since become camp. This one is filled with dubbed songs, anachronistic slang, and slapstick. It's a truly bounteous crop of Mesopotamian corn, and pretty near intolerable today. It was nominated for its imaginative special effects which are almost unnoticeable in this day and age, consisting mainly of trick photography. The only outstanding, positive feature which survives is its beautiful color and clarity. Sad to say, of the many films made in this genre, few of them come up to Alexander Korda's original ""Thief of Baghdad"". Almost any other Arabian Nights film is superior to this one, though. It's a loser.",0.001091205165721476,0.9561635255813599
"***MAY CONTAIN SPOILERS****<br /><br />I was super excited to go see Blood and Chocolate with my friends. I couldn't wait because the book is one of my favorites. But as soon as the movie started, I couldn't believe how different it was. At first I was like, okay, so both of her parents are dead...maybe it'll be okay. But then came the rest of the movie. By the time it was over I was furious. Nothing was correct but their names and the fact that Vivian fell in love with Aiden. By the end of the book, Gabriel was my all time favorite...and then the movie goes and turns him into a complete heartless idiot?! The movie also showed the shifters, or werewolves, as these vile, evil creatures were as the book shows them as just wanting to fit in and keep their pack safe. They would never kill humans for the fun of it.<br /><br />If they wanted to make a movie like they did, they should have given it a different title and named the characters different. Because then I would go out and watch it again and buy it, but when I think about it all I can see is the bad. You couldn't pay me to go see it again or buy it.",0.02880314365029335,0.604977011680603
"I watched this film in the theater in Edinbourgh along with 3 other Americans and our friend from Manchester and we all thought this was a waste of time. We would have much rather spent an extra hour to watch vapid dialog of Star wars III that was playing down the hall than all of this. <br /><br />Opening with one of the worst jokes I've ever seen committed to celluloid on the big screen, it did not take off with a bang. throughout the movie we got the feeling that the jokes were just trying too hard, the writers thought about the setup so much that you could see the joke coming 2 minutes beforehand, then when it came it was so lackluster that you couldn't even smile; I cite the giraffe cum-ming as a prime example. <br /><br />The plot itself makes for some interesting thoughts in my mind, which entertained me much more than what was going on on the screen. I think a lot more could have been done with that angle (the two different worlds, the fish-out-of-water experience of the characters, the confusion and surprise as people try to comprehend and distinguish the characters and writers from each other.) But too much time is wasted with pushing this painful plot to the end with as much 'bizarre' and 'goof' as is humanly possible. <br /><br />And to say the 16th century characters show any extra talent from the writers is an insult to intelligent writers and editors who possibly could have made this film a worthy 40 minute afterthought; but no, its a full length torture film of unfunniness. <br /><br />As we were leaving the theater, which had VERY little laughing inside it, I overheard the young hip electro-clash British couple behind me saying ""That was rather good wasn't it. You never really knew what was coming next."" And the girl responding ""yeah, quite surprising."" and that was it. If this is what is meant to get out of British people from watching a comedy: no laughing for 90 minutes but a teeny bit of communication between two lovers at the end, then this film succeeded. But i have more belief in British life than that.<br /><br />I've not not-laughed so hard at a comedy film since American Pie II.",0.0015499502187594771,0.8756018280982971
"Bergman's regular Max von Sydow and Liv Ullmann starred as a village couple, Jan and Eva Rosenberg. The story began with an ordinary couple who fights and make up. Jan was a sensitive person, but an escapist who isolated himself from the world. Eva is a practical woman who is getting fed up with her husband's lack of ambition. Because Jan procrastinating in fixing their radio, the are oblivious of the impending war. Of course the war arrived, and the movie was a fascinating study of their transformation of each other and to each other through the invasion as they were mistreated by the enemy and by their own government.<br /><br />There were no musical score to the movie, but the soundtrack was the war noise. In one scene the pulsating background gun shot, the explosion, and sound of the fly by planes was incredible. Now and then, Bergman zoomed into the facial expression as different event took places. When something violent happened, he zoomed out to let the audience sensed the violence rather than seeing up close. Very well done movie.",0.0008591265068389475,0.8777969479560852
Hobgoblins is a very cheap and badly done Gremlins rip-off. That's the best thing one can say about this stinkpile. Pretty much everyone in the cast was chosen for their looks and not their acting ability. It was very painful to watch.<br /><br />Avoid this one at all costs.,0.19189465045928955,0.9336991310119629
"I knew it was going to be awful but not this awful!!, as it's one of the most boring movies i have ever seen, not a damn thing happens!. All the characters are dull, and the story is stupid and incredibly boring!,plus The ending is especially lame!. The only reason i rented this piece of crap because i am a big fan of Michael Dudikoff, however he is wasted here, and looks extremely bored and shows no emotion what so ever!, plus i cheered out loud when the movie was over!. It's like the movie had no plot and it was all about nothing, and Ice-T is god awful(even though he is OK in some stuff), plus Dudikoff and Yvette Nipar had no chemistry together at all. There's one scene that the director tried to make emotional but he fails miserably as Yvette Nipar didn't really show all that much emotion, however there is a decent Car chase scene, but that's not enough for me to recommend this god awful film!, plus the dialog is atrocious. Avoid this movie like the plague not a damn thing happens, please avoid and trust me on this one you may thank me afterwords. The Direction is horrible!. Fred Olen Ray does a horrible job here, with shoddy camera work, laughably cheap looking set pieces, terrible angles, laughable use of stock footage, and keeping the film at an incredibly dull pace. The Acting is terrible!. Michael Dudikoff is nowhere near his usual amazing self, he looks extremely bored, and shows no emotion what so ever, his character is also extremely dull, as i can't believe he signed on for this piece of garbage, he also had no chemistry with Yvette Nipar(Dudikoff still rules!!!). Ice-T has barely anything to do and also looks bored, and he didn't convince me one bit. Hannes Jaenicke is not very good here, he had somewhat of a wimpy character, i didn't like him. Yvette Nipar is pretty but was really terrible here, she didn't show much emotion, and had no chemistry with Dudikoff, and as a result i didn't give a damn about her character!. Art Hindle,(Owen Marsh),Kathy Harren(Katharine Marsh), and the rest of the cast are bad as well. Overall Please avoid like the plague!, Fred Olen Ray and Steve Lathshaw should be ashamed of themselves!. BOMB out of 5",0.34767818450927734,0.8773855566978455
"THIS REVIEW MAY CONTAIN SPOILERS! The Decline of Western Civilization......what a great title eh? And of coarse a great movie. This is the best concert film I have ever seen. A close second being the Talking Heads movie ""Stop Making Sense"". I first heard of this movie when Waynes World came out in 1992. I looked at the director's name Penelope Spheeris and thought cool name, what else has he directed? I thought the first name was pronounced like envelope. After some time looking in movie guides I came across the critically acclaimed Decline and realized Penelope was a woman.....my Mom corrected me. I spent 8 years of my life trying to track this down. I finally saw it on VHS in Vancouver, where I currently reside. It was worth the wait. This captures the LA punk movement very well. This is teen angst at it's best folks. My favourite is the band the Germs who need subtitles for the lyrics because Darby Crash sings so crazy, you cannot understand it. I laughed when I saw this. The band Black Flag live in an abandoned church and the band X are a very intelligent bunch. Also laughed at the letter some idiot writes in to Slash Magazine about how we do not need to save the whales, there are countless miles of ocean for us to pour toxins in! I became a huge Penelope Spheeris fan after this, and saw all her punk movies-Dudes was OK, and Suburbia is a cult classic! I own both of these on VHS. She is a true underground film maker and I love her stuff. I would have loved to have seen this movie in 1994 when grunge was so popular. I was a big Nirvana fan then, but alas I saw this in 2002 and by that point I had grown out of grunge and now I listen to Crystal Method/Fatboy Slim. Quite a change of pace, I know, but what can you do? But if you want a true depiction of the punk movement this captures it better than anything. Much better than 1991: The Year Punk Broke. This is a tough movie to track down, but if you get your hands on it, rent it, even if you don't like the music it is an excellent piece of work. Now days it might be easier to find with DVD's being so popular. By the way Penelope produced a little known Albert Brooks movie called ""Real Life"" which I also own. Very funny stuff in todays reality TV craptacular! Rent Decline......Highly recommended! Thanks!",0.02484421245753765,0.6857132315635681
"This movie is still an all time favorite. Only a pretentious, humorless moron would not enjoy this wonderful film. This movie feels like a slice of warm apple pie topped with french vanilla ice cream! I think this is Cher's best work ever and her most believable performance. Cher has always been blessed with charisma, good looks, and an enviably thin figure. Whether you like her singing or not - who else sounds like Cher? Cher has definitely made her mark in the entertainment industry and will be remembered long after others have come and gone. She is one of the most unique artists out there. It's funny, because who would have thought of Cher as such a naturally gifted actress? She is heads above the so-called movie ""stars"" of today. Cher is a real actor on the same level as Debra Winger, Alfre Woodard, Holly Hunter, Angela Bassett and a few others, in that she never seems to be ""acting,"" she really becomes the character convincingly. She has more than earned the respect of her peers and of the movie-going public.<br /><br />Everything about Moonstruck is wonderful - the characters, the scenery, the dialog, the food. I never get tired of watching this movie.<br /><br />Every time single time I watch the scene where they are all sitting around the dinner table at Rose's house, I pause the remote to see exactly what delicious food Rose is serving. I saw the spaghetti, mushrooms (I think), but I can't make out whether they are eating ravioli, ziti? What is that main course? It looks wonderful and its driving me nuts! <br /><br />Everybody in that family was a hardworking individual and they respected and cared about one another. The grandfather wasn't pushed aside and tolerated, he was a vital part of the family and he was listened to and respected for his age and wisdom. He seemed to be a pretty healthy, independent old codger too.<br /><br />Loretta's mom wasn't ""just a housewife,"" she was the glue that held the family together and was a model example of what a wife, mother, and home manager should aspire to be. She was proud of the lifestyle she had chosen but she didn't let it define who she was. High powered businessmen aren't as comfortable in their skin as Rose Casterini was. Notice the saucy way she said ""I didn't have kids until after I was 37. It ain't over 'til its over."" You got the sense that she had been the type of young woman who did exactly as she pleased and got her way without the other person realizing what had happened. She was charming, quick witted, and very smart. What a great mom! <br /><br />I didn't actually like Loretta right away because she seemed like a bit of a know--it-all who wasn't really as adventurous and as in control of herself as she wanted others to think. She could tell others about themselves and where they had gone wrong, but she really didn't apply common sense to her own life. She was going to marry a middle-aged mama's boy simply because she wanted a husband and a sense of identity and purpose to her life. She was more conventional than her own mom. She dressed and wore her hair like a matron at a house of detention and seemed humorless and bored, but underneath you sensed that she was vulnerable and lonely and had a lot of love to give the right man. She would probably end up making an awesome mom too.<br /><br />I could see in the future, a house full of Loretta and Ronnie's loud, screaming happy kids and Rose and Cosmo enjoying every minute of it.",0.011766037903726101,0.775979220867157
"Spheeris debut must be one of the best music documentaries of all time. And as far as I know it's also the only one that focuses on the L.A. Punk Explosion of the early eighties. It's all there: not just great, great bands like Black Flag, Fear, X, the Germs, whose names may not mean much to you today, but whose influence on today's alternative rock music can not be over-estimated, but also the promoters, the media and first of all the audiences - the punks - all portrayed in a manner that makes you laugh, shudder and gasp with astonishment about the energy, the anger and the fury these youths put into their music. Where is that today? The eighties may have sucked big time when it cames to mainstream music, but the underground was rocking. If you need a proof for that, watch Fear's performance in Decline. Unmatched. Great film! How come this is not available on vid, LD or DVD? P.S. The follow-up Decline Pt. II is hilarious, too",0.008718308061361313,0.9435133934020996
"We have all been asking ourselves ""why don't they remake the slasher films that were only OK instead of remaking the ones that were great already, that way they can only make it better?"" well with Prom Night they have remade the average but trashy fun 80s Jamie Lee Curtis film and made it even WORSE. Its a paint by numbers slasher film which is clearly trying to attract the young teens (hence no violence etc), the knife in this slasher flick is blunt.The director spends so much time focusing on trying to make the rather attractive killer look somewhat creepy that anything else goes out of the window.The cast who include Britney Snow (who was superb in Hairspray) try their hardest but the material gives them nothing to do but pout and look scared.More annoying is how the death scenes are handled (we will hear the attack but wont see it). It also looks like the only place the knife in this film worked was in the editing suite since the film looks like it has been butchered (im guessing anything remotely scary ended up on the cutting room floor so as not to scare the kids) Yet in pours the money from Americans sending this film to number 1 at the box office!!! Slasher movies are a lot of fun but in Prom Nights case it made me want to download the original.I've seen scarier OC and Dawsons Creek episodes",0.0022128913551568985,0.8539445400238037
"Den Brysomme Mannen is one of the better films of all time and is about a man trapped in a world where there are no senses, no feelings, no Love, no Truth and definitely no Freedom. A world where people become afraid when someone speaks their mind, expresses himself or show affection, a world where no one is Free and no one has any idea what the Meaning of any of this is. Just like the world we live in, the world in Den Brysomme Mannen is a world of lost souls trying to become fulfilled but focus on the complete opposite of what fulfills them, materialism, social acceptance and mediocre satisfactions.<br /><br />Den Brysomme Mannen deserves full attention by every human soul, because we could all use a fresh Wake Up call.",0.006923906970769167,0.9147157073020935
"Saw this on TV. I'm glad I didn't go to the cinema to see this or spend the money on rental. The movie is totally predictable - from the corrupt owner and planner, to the snaking electric cables. The plot is really weak and unbelievable - the avalanche expert guy gets hit by a 20 foot wave of bone breaking avalanche (using actual footage) and all he has to do is get up and shake himself down. The avalanche thunders down at a million miles an hour and stops dead at the side of the road.<br /><br />Some of the actual avalanche material is impressive and shows its devastating power. But the contract between the real avalanche and the staged stuff makes this film look even flimsier.<br /><br />Do yourself a favour, don't bother with this one not even on T.V.",0.0017193894600495696,0.9519088268280029
"This film deals with the Irish rebellion in the 1920s and more specifically one man's life after he informs on a friend for the bounty on his head and the subsequent consequences. Watching the film, I got the feeling that you could take the script and with just some minor updates, do it again and it, sadly, would still fit contemporary events. But te remake wouldn't be nearly as good. A magnificent performance by Victor McLaglen (for which he deservedly got an Oscar) and a fine ensemble cast that includes most, if not all the actors with brogues in Hollywood at the time, most of them recognizable character actors either established at the time or just starting out. A very good film well worth watching. Highly recommended.",0.0005419754306785762,0.9621206521987915
"Many reviews I've read reveals that most people tend to like Part One better than Part Two. I feel exactly the opposite. Part One played around a bit much with trying to find different ways of showing Che Guevara's personality through different types of film stock, different locations, and cutting back and forth between an interview and the Cuban revolution. For the most part it was structured finely but somewhat distracting. In Part Two, Che enters Bolivia, and along with changing geographical location, the rules and the structure changes. Gone are the spacial jumps and switching between stocks, the ""documentary realism"" and the treatises. Instead, now we are literally trapped with Che in a desaturated, depopulated landscape where the only people who exist are burdened too far with their lives for anything but survival to be an option. I posit that it's the dark turn of Che's life that is the real reason why most people prefer Part One to Part Two.<br /><br />The change in geographic location also signifies, for me at least, that Che: Part One and Che: Part Two are, in fact, the second two acts of a three act structure begun by Motorcycle Diaries. Motorcycle Diaries is Che's coming-of-age (or more appropriately, coming-of-ideals) in Argentina, Che: Part One is his military leadership in Cuba, and Che: Part Two is his downfall in Bolivia. These movies do not completely illustrate his life (we're missing his experiences in Guatamala and, more importantly in my opinion, his post-Cuban revolution executions), but they create a very detailed exploration into the controversial aspects of his character and nature as worldwide symbol. He both symbolizes the idealism and need for armed resistance to oppression, and revolutionary failings in the post-World War II third world countries and their hindering by such activities as, um, the CIAs meddling.<br /><br />But, yet again, all of that is projected on-screen in this case not through long scenes of dialog and speeches, but through a much more intimate, suffering portrayal of Che at the end of his thread and his life. Again, the rules have changed, and in this case it's hard to tell if there was any chance of success at all. The number of times the camera shows people literally trapped between a rock and a hard place and the desaturated, shaky long takes involves the audience into the narrative of people imprisoned in a hostile landscape, an existential hell, where revolutionary beliefs ultimately end up taking second tier to the desperation of hunted people starving to death. It's just not that easy of a movie to watch, but it's very effective.<br /><br />--PolarisDiB",0.0006698540528304875,0.9212210178375244
"Slow, odd film that drags and plods (I mean really PLODS) along to its disappointing climax. You may expect some sort of punchline at the end, but there is none. Both Milland and Snodgress give awkward performances; in fact, the film's weirdness may actually be the only thing it has going for it. The generally atmospheric score has some absurd parts (like the music that plays during the first appearance of a monkey), and there is a truly awful fantasy scene involving....a gorilla. (**)",0.0010543453972786665,0.9510096311569214
"I am a huge Charlton Heston fan. He is without a doubt one of the greatest actors of all time, but what was he thinking when he made this movie. Normally if he made a bad movie I could blame it on the screenwriter or director, but in this case it's all him. The suckiness of this movie is all his fault. It proves that not even Heston can make a Shakespeare story interesting. I wasted 2 and a half hours of my life on this snooze fest and I'll never get that time back. This is by far THE WORST Heston movie that I've ever seen. If you are a Shakespeare fan maybe you'll find this movie entertaining, but if you're not don't waste your time, you'll regret it in the long run.",0.016468096524477005,0.9486269950866699
"I saw Winnie's Heffalump a couple of days ago. A nice story based on well known characters created by A.A.Milne. Although Winnie, Piglet, Tigger and Rabbit are all present in this animated feature, the main character is Roo this time. He befriends with scary Heffalump who proves to be not scary at all and shows everybody that friendship knows no boundaries and everybody wants and deserves to be happy. I love this film and I would love it even more were I 10 or 15 years younger. Alas, I would like to become a kid again to enjoy this Heffalump story much more but all I am left with is a sense of sadness at the loss of a sort of childishness and innocence of which this movie is full I was glad to hear Carly Simon sing, Joel McNeely provided great score.",0.0008724693325348198,0.9599055647850037
"Eight Simple rules started as a very entertaining series. I love John Ritter and his character Paul Hennessey and the relationship he had with his children was the best part of the show.<br /><br />I have always preferred Kerry to Bridget, Bridget has been done before, Kerry is quite unique and i can relate to her in many ways, although i'm not sure i like the direction her character went in later series.<br /><br />Early episodes were fun, good simple teenage plots about Paul and Cate disciplining the kids, however i think the show lost it's sparkle when John Ritter died. I admired the cast and crew for wishing to continue the series but when he died, i felt the programme did to. To me the whole point of the show was based around the guide of the '8 simple rules of dating my teenage daughter' it was written by a real man with teenage daughters and the relevance and the angle of the show had changed without the Hennessey dad.<br /><br />Bridget seemed to get more annoying, Rory stayed the same and Cate was always giving her offspring life's lessons which before seemed funnier when it was all left to Paul. I think the Granddad is funny (Especially when he's watching Great escape) but feel C.J is unnecessary to the show. He is funny in parts but I felt the story lines at the time of his arrival were very similar to other American comedy series. Over all the newer ones aren't bad just missing excitement and does anyone else find it irritating that Cate works at the school and C.J and Granddad's always there too? I would always recommend this show to friends as it was very strong at the beginning and well worth watching for Paul and Kerry, but later ones were about average at best.",0.0007735478575341403,0.9402061104774475
"Audiences back in 1936 must have been stunned at what they were watching: a full-fledged, beautiful full-length Technicolor film. I can't say for sure, but this might have been the first one (3-strip). At any rate, it still looks beautiful over 70 years later on DVD. In fact, just how good it looks is amazing.<br /><br />Kudos for that have to go out to Director Richard Boleslowski, Director Of Photography Virgil Miller, Selznick International Pictures and, for the DVD - MGM Home Entertainment. All of them combined to give us one of the best-looking films of the classic-era age.<br /><br />I thought the story was so-so: excellent in the first half, stagnant in the second. It gave a nice message in the end, even though a lot of people might not have been happy with it. I can't say more without spoiling things.<br /><br />Marlene Dietrich never looked better, I don't believe, and certainly never played such a soft-hearted character (""Domini Enfilden""). Heart-throb Charles Boyer was the male star and Domini's object of affection, but some of the minor characters were the most interesting to me. People like Joseph Schildkraut as ""Batouch;"" John Carradine as ""The Sand Diviner;"" The most memorable, to me at least, was the dancer ""Irena,"" played by Tilly Losch. Wow, there is a face and a dance you won't soon forget! I've never seen anything like it in the thousands of films I've viewed. Just seeing her do her thing was worth the price of the DVD. Looking at her IMDb resume, she was only in four movies, but they were all well-known films.<br /><br />Basil Rathbone, the actor who really became famous for playing ""Sherlock Holmes,"" also is in here as is C. Aubrey Smith, another famous British actor of his day. Schildkraut, by the way, will be recognized by classic film buffs as the man who played the arrogant sales clerk in the big hit, ""The Shop Around The Corner,"" with Jimmy Stewart and Margaret Sullivan.<br /><br />The beautiful direction, photography and color, and Tilly's dance, are the things I'll remember best about this movie which is a lot of good and not-so-good things all rolled into one. Had the last half hour been better - although I admire the ending - I would have rated it even higher. It's definitely one film collectors want to add to their collection.",0.0010230697225779295,0.8929963707923889
"Another powerful chick flick. This time, it revolves around Diana Gusman who is always getting into fights at school. Instead of getting expelled, she takes her anger elsewhere, to the boxing ring. She trains to be a boxer and there she meets featherweight Adrian and begins to fall in love with him. This movie has a powerful message of taking your dreams and going with them even if someone doesn't believe in you (in this case, her dad doesn't believe in her). That alone makes the movie worth the price. Enjoy",0.01096312329173088,0.8173717856407166
Cuba Gooding Jr. and Ed Harris are touching. This movie is really surprising. It was enjoyable from start to finish.<br /><br />The story is about mentally challenged man who helps out with a football team.<br /><br />,0.0013811324024572968,0.9499222040176392
"There are good ways to make a movie and bad ways and this very much the former. This short caper exacts nothing more than what it gives to the audience. It presents a simple story, told very plainly with enough wisecracks to keep you going, then just gets better and better. Clooney's cameo is funny and very welcome but the leads including Sam Rockwell and Luiz Guzman can easily make it on their own. Likeable and funny, hilariously so towards the end, Welcome to Collinwood is a welcome addition to the heist genre.",0.0013203842099756002,0.9509837031364441
"This film is the most cult movie on metal there is. Premise: A kid gets a hold of the final recording of his favorite artist Sammy Curr who recently dies in a hotel fire. He plays it backwards and summons him back from the dead to get revenge in the name of heavy metal on those b**tardly jocks who torment him. Any fan of true metal will enjoy this movie, and if you are a metal head being tormented by jocks, play a Sammy Curr album backwards.........no wait he is fictitious, well get a hold of this movie and watch it with your fist in the air, your head banging, and the volume at 11!",0.2817935347557068,0.9415185451507568
"***SPOILERS*** ***SPOILERS*** After two so-so outings (""Magnum Force"" and ""The Enforcer""), Dirty Harry seems to have regained his stride in ""Sudden Impact,"" a gripping thriller that wisely plays to its strengths: the charisma of Clint Eastwood, who also directed, and a story that spends just enough time on exposition and reserves its energy for the big scenes.<br /><br />For once, the case takes Harry outside his native San Francisco (where he's again in trouble with his superiors for his ""shoot first, ask questions later"" tactics), to the hamlet of San Paulo. There, (WARNING: Potential spoiler) a group of lowlifes is being gruesomely murdered, one at a time, by a woman whom they gang-raped years earlier, and whose sister has been in a state of catatonia ever since the attack.<br /><br />The killer is portrayed by Sondra Locke, and she makes the character of Jennifer Spencer an interesting mix of compassion and cold-bloodedness. Locke's cold eyes and frosty voice, when either trying to comfort her hospitalized sister or dispensing vengeance toward the rapists, are very effective in painting a portrait of a woman wronged whose years of suffering and rage are now beginning to bear deadly fruit.<br /><br />The rapists are a despicable lot, especially the leader, who has ""psycho nutjob"" practically stamped on his forehead, and a lesbian who seems almost one of the guys, despite her anatomical inability to participate. The flashback scenes, while not graphically explicit, are nightmarish enough, and clearly intended to make the audience cheer for Jennifer as she kills her assailants.<br /><br />Some will dismiss ""Sudden Impact"" as trash: a mindless, manipulative revenge tale. On a certain level this is true, but it's well-done trash. What works to the movie's advantage is the strength of the Sondra Locke performance, giving us a complex character whose wounds are more visible in her paintings than in her gestures or speech. What we have here is an action movie with a point of view.<br /><br />You can take or leave the idea that some wrongs deserve to be punished by any means necessary, but as the mystery behind the slayings becomes clear to Harry (a realization that, wisely, is not spelled out with dialogue), he is presented with a choice -- what to do about a killer whose motivations he can sympathize with but whose conduct he is bound by law to not tolerate. This makes the story more interesting than the usual Dirty Harry fare.<br /><br />The movie's other redeeming quality is Eastwood's direction. This is, after all, a Dirty Harry movie, and Eastwood knows the character better than anyone else. The movie is directed with style and wit, and edited to give the action scenes a big payoff. Some of the best ""Harry moments"" in the entire series are here, including Harry's best-known line, ""Go ahead -- make my day.""<br /><br />""Sudden Impact"" is a movie that has the courage of its convictions in presenting a tale about a despicable crime and the brutal consequences that follow. It is also a riveting detective story, well made and well told. And it is certainly never dull. On those criteria, it succeeds tremendously.",0.026750244200229645,0.7908950448036194
"Eh oui, impossible n'est pas gaulois.<br /><br />Well paced, highly entertaining film. Pretty good command of the French language and knowledge of modern France (and history) are recommended. I don't think this film really works in any other language. The film is incredibly much better than the previous one (In search of...). Apart from great actors and savvy camera handling it's the wit and firework of allusions, word plays etc. that make for a really great movie. The cartoon vorlage is recognizable but the film is very emancipated. The cost of the film is put to good use. Indeed, all the special effects fit 'naturally' into the movie, you never feel choked by them.<br /><br />Bref, oui, les 2CVs, ça traîne un peu mais à part cela, Imhotep!<br /><br />-A neighbour from the other side of the Rhine",0.0010413115378469229,0.905998945236206
"I give ""Flashdance"" a lowest rating of 1 out of 10 because it's nothing more than a series of music videos with a movie short surrounding the music videos, in order to clock in as a feature length film. Since when does that count as film? Jennifer Beals plays Alex Owens, an aspiring 18-year-old dancer, who, incomprehensibly, has a job as a welder in a Pittsburgh steel factory. Not a line of work most older women find their way into, much less 18-year-olds fresh out of high school. Meanwhile, at night she works as an exotic dancer, who never actually takes off her clothes, in a greasy spoon bar called Mawby's. Yet looking at the well choreographed and well polished dance routines the girls do every night at Mawby's, you would think they were working at the best casino on the Las Vegas Strip.<br /><br />Alex ends up having a predictable romance with her boss, Nick Hurley (Michael Nouri), who is about twice her age. After resisting Nick's advances, because going out with the boss isn't a good idea, she wastes no time in going all the way with him after their first date. Alex and Nick make no effort to hide their relationship on the job, which makes no sense given how it is likely to look to Alex's co-workers.<br /><br />When Beals isn't being doubled for the many dance sequences in the movie, her character spends most her time throwing temper tantrums. Alex's dream is to get an invitation only audition at the prestigious Pittsburgh Conservatory of Dance. Inexplicably, when her boss/boyfriend helps her get the audition she's been dreaming of, she's throws one her tantrums. She angrily tells Nick she isn't doing the audition because of his intervention, and then gets out of his car in the middle of a busy tunnel. This is just one scene that leaves you wondering what the hell the makers were thinking when they were making this.<br /><br />Of course, Alex does eventually get her audition at the Conservatory. She puts on a dance routine before the Conservatory board that is so ridiculous that you would think it was in a movie marketed to the MTV generation. Oh yeah, it is a dance routine in a movie marketed to the MTV generation.<br /><br />I don't think I can judge whether or not Beals can actually act well on the basis of what I saw in ""Flashdance"". This is because the character she is forced to play is so poorly written, that I don't think it is a fair litmus test of her acting abilities.<br /><br />You have to hand it to the makers of ""Flashdance"" though. This movie is proof that the poorest film making can be covered up by a slick marketing campaign. In this case a best selling and award winning soundtrack and music videos for said soundtrack in heavy rotation on MTV. If they had devoted more of their energy to the writing of the script, then they might have been able to come up with a plot and a story with characters that I cared about. Instead what we get are stock characters put in ridiculous scenes any viewer with a functioning brain can't take seriously. A truly forgettable ""film"".",0.0059949373826384544,0.8285455107688904
"In nineteen eighty two when it was announced that the Dismisal was going to be made , there was a storm of controversy. This was an event which still left open wounds in the hearts and minds of the Australian people. After some changes (listen out for the well timed telephones ringing to disguise names) the Dismissal went to air. It was nothing short of brilliant. The leads were perfect. Max Phipps as Gough Whitlam lead the way, closely followed by John Stanton as Malcolm Fraser and the evergreen John Mellion as Sir John Kerr. The time was created well, the feelings of the people were well done and the political elements were not two dimensionally made into melodrama as in so many American series. The Dismissal was a faithful re-creation of a time in Australia which some would rather forget and which we cannot forget. it did not take sides and it pointed out the mistakes and lies of both sides. It leaves one wanting to maintain the rage and change the constitution which still allows for this to all happen again. The Dismissal is now available on DVD in Australia. Watch it, learn from it and learn about our modern history.",0.0008497604285366833,0.9653500318527222
"Deranged and graphically gory Japanese film about little beings taking people over and turning them into necroborg-zombie like machines- which beat and hack each other apart so that the winner can eat the loser. In the middle of this a pair of lovers become infected.<br /><br />Technically superb horror comedy(?) is only for those with strong stomachs as blood and body parts go flying. Good taste prevents me from describing what happens here, but lets just say its pretty gruesome. If you like this sort of thing with form several steps above slender content by all means see this film. Personally I'm not normally one to enjoy films like this on anything but the how sick and twisted do they go level. Here I was intrigued enough that I can suggest it to people I know who like really gory movies.. Its also a film with enough going on in the details that I want to see it again since now that I know what was going on-as revealed in the end-I want to go back and see what it was I didn't catch on to. There is an internal logic rare in these films.<br /><br />7ish out of 10 for those who like blood and severed limbs, its a zero or more precisely a run and hide alert for everyone else.",0.006859270855784416,0.8011177182197571
"Vanaja is a film of superlatives. It has an exceptionally well thought-out cast with Mamatha being the crowning jewel, a superb production and possibly pre-production with Rajnesh at the helm, a fantastic journey of rural Southern India through the eyes of a 15 year old, a remarkable mixture of song and dance, traditional and modern, blended perfectly, and a beautiful backdrop of lush color of the flora and fauna that make up the magnificent experience. What a towering achievement for a debut director!! The casting was absolutely dead-on. I wish India would come out with more of such films. This film will remain as one of my top favorites for my entire life. 9/10.",0.0017222572350874543,0.9710844159126282
"This film has the look and feel of a Student film project. Yeah, there are some interesting (albeit gimmicky) edits and shots, but the end result was juvenile.<br /><br />The director didn't seem to be saying ""Look at this film."" It seemed as if he were saying, ""Look at ME! I'm a DIRECTOR!""<br /><br />Thumbs down.",0.0009911884553730488,0.9560418128967285
"This is probably one of those films too many commented but undiscovered... This is probably one masterpiece of Spanish cinema like some Buñuel's masters-piece. ""15 days with you"" could be the better ""now and them"" re-visitation from others films of long-time ago: could be ""Midnight cowboy"" but could be also ""Les amants du Pont-Neuf"" or a realistic and non-spot-look (but most realistic) ""trainspotting"". This hard story has place to humour, love and obviously dramatic sense. In the new social Spanish cinema this little diamond could be the resurrection of the Italian neo realism mixed whit the best Ken Loach films.<br /><br />Probably the better film I discover in the last 10 years.",0.0030596181750297546,0.9227076172828674
"I haven't seen this film for over 20 years, but it had such an impact on me that I remember sitting through the credits and for several minutes after in complete awe. This is one of the most underrated films of the entire decade in which it was originally released. I just ordered a copy of it on DVD and paid for overnight shipping and can't wait for it to arrive. It is uplifting at times, and also very dark and somewhat disturbing. It's a story of a close-knit band of regular kids growing up in the inner city and makes one feel as though they are actually sitting on the sidelines, rather than watching on a movie screen or television. Hard to explain, but it is something that must be experienced. The story starts at childhood and tracks the lives of the four main characters through high school and as they embark on their separate journeys in life. The entire cast did an incredible job and it's by far the best work of Jodi Thelen's career. I'm hoping that the DVD lives up to my memory and plan on watching it this Friday with a good friend.",0.0006655541947111487,0.9707569479942322
